<<<<<<< Updated upstream
"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
7,"Febrero","Domingo",2,"Jutiapa","Rural",99,"Hombre",24,"Ignorado","Automovil","Negro",1999,"Colision"
2,"Abril","Viernes",2,"Peten","Urbano",99,"Hombre",24,"Ebrio","Automovil","Gris",2003,"Colision"
2,"Abril","Viernes",2,"Peten","Urbano",99,"Hombre",34,"No Ebrio","Motocicleta","Rojo",2007,"Colision"
9,"Febrero","Martes",2,"Suchitepequez","Rural",99,"Hombre",38,"No Ebrio","Pick-up","Azul",1990,"Colision"
9,"Febrero","Martes",2,"Suchitepequez","Rural",99,"Hombre",40,"No Ebrio","Pick-up","Blanco",2006,"Colision"
2,"Abril","Viernes",2,"Peten","Urbano",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
2,"Abril","Viernes",2,"Peten","Urbano",99,"Hombre",20,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
7,"Octubre","Jueves",2,"Guatemala","Rural",99,"Hombre",23,"Ignorado","Motocicleta","Azul",9999,"Colision"
7,"Octubre","Jueves",2,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
7,"Marzo","Domingo",2,"Guatemala","Urbano",12,"Hombre",49,"Ignorado","Automovil","Ignorado",1988,"Colision"
7,"Marzo","Domingo",2,"Guatemala","Urbano",12,"Hombre",28,"Ignorado","Automovil","Blanco",1988,"Colision"
7,"Marzo","Domingo",2,"Chimaltenango","Rural",99,"Hombre",35,"Ignorado","Camion","Beige",9999,"Colision"
7,"Marzo","Domingo",2,"Chimaltenango","Rural",99,"Hombre",31,"Ignorado","Microbus","Negro",9999,"Colision"
11,"Diciembre","Sabado",2,"Guatemala","Urbano",1,"Hombre",29,"Ebrio","Camioneta","Blanco",1990,"Colision"
11,"Diciembre","Sabado",2,"Guatemala","Urbano",1,"Hombre",33,"No Ebrio","Automovil","Rojo",2004,"Colision"
11,"Diciembre","Sabado",2,"Guatemala","Urbano",3,"Hombre",48,"No Ebrio","Camioneta","Negro",2007,"Colision"
11,"Diciembre","Sabado",2,"Guatemala","Urbano",3,"Hombre",20,"Ebrio","Motocicleta","Negro",2009,"Colision"
16,"Febrero","Martes",2,"Suchitepequez","Urbano",99,"Hombre",47,"Ignorado","Camion","Rojo",1992,"Colision"
16,"Febrero","Martes",2,"Suchitepequez","Urbano",99,"Hombre",37,"Ignorado","Pick-up","Gris",9999,"Colision"
13,"Marzo","Sabado",2,"Guatemala","Urbano",7,"Hombre",26,"Ignorado","Automovil","Gris",2002,"Colision"
13,"Marzo","Sabado",2,"Guatemala","Urbano",7,"Hombre",28,"Ignorado","Automovil","Gris",2004,"Colision"
17,"Junio","Jueves",2,"Zacapa","Rural",99,"Hombre",25,"No Ebrio","Camion","Ignorado",9999,"Colision"
17,"Junio","Jueves",2,"Zacapa","Rural",99,"Hombre",30,"Ebrio","Automovil","Verde",9999,"Colision"
13,"Diciembre","Lunes",2,"Izabal","Rural",99,"Hombre",30,"Ebrio","Motocicleta","Azul",9999,"Colision"
9,"Abril","Viernes",2,"Huehuetenango","Urbano",12,"Hombre",42,"Ignorado","Pick-up","Blanco",9999,"Colision"
9,"Abril","Viernes",2,"Huehuetenango","Urbano",12,"Hombre",19,"No Ebrio","Automovil","Rojo",9999,"Colision"
15,"Agosto","Domingo",2,"Guatemala","Urbano",99,"Hombre",24,"Ignorado","Pick-up","Amarillo",9999,"Colision"
15,"Agosto","Domingo",2,"Guatemala","Urbano",99,"Hombre",24,"Ignorado","Automovil","Blanco",9999,"Colision"
16,"Septiembre","Jueves",2,"San Marcos","Rural",99,"Hombre",22,"No Ebrio","Pick-up","Ignorado",9999,"Colision"
16,"Septiembre","Jueves",2,"San Marcos","Rural",99,"Hombre",58,"No Ebrio","Pick-up","Ignorado",9999,"Colision"
17,"Septiembre","Viernes",2,"Escuintla","Rural",99,"Hombre",64,"No Ebrio","Cabezal","Blanco",1989,"Colision"
17,"Septiembre","Viernes",2,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Rojo",2002,"Colision"
17,"Septiembre","Viernes",2,"Escuintla","Rural",99,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
17,"Septiembre","Viernes",2,"Escuintla","Rural",99,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
12,"Abril","Lunes",2,"Chiquimula","Rural",99,"Hombre",29,"No Ebrio","Pick-up","Rojo",1991,"Colision"
12,"Abril","Lunes",2,"Chiquimula","Rural",99,"Hombre",38,"No Ebrio","Automovil","Negro",1999,"Colision"
22,"Agosto","Domingo",2,"Guatemala","Urbano",1,"Hombre",31,"No Ebrio","Motocicleta","Rojo",2006,"Colision"
22,"Agosto","Domingo",2,"Guatemala","Urbano",1,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
25,"Mayo","Martes",2,"Quetzaltenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Negro",9999,"Colision"
25,"Mayo","Martes",2,"Quetzaltenango","Rural",99,"Hombre",31,"Ebrio","Automovil","Verde",9999,"Colision"
30,"Junio","Miercoles",2,"Quiche","Urbano",4,"Hombre",31,"Ebrio","Cabezal","Rojo",1984,"Colision"
30,"Junio","Miercoles",2,"Quiche","Urbano",4,"Ignorado",999,"Ignorado","Camion","Blanco",2000,"Colision"
18,"Abril","Domingo",2,"Guatemala","Urbano",10,"Ignorado",999,"Ignorado","Automovil","Gris",9999,"Colision"
18,"Abril","Domingo",2,"Guatemala","Urbano",10,"Ignorado",999,"Ignorado","Pick-up","Gris",9999,"Colision"
25,"Diciembre","Sabado",2,"Alta Verapaz","Rural",99,"Hombre",21,"No Ebrio","Automovil","Negro",2000,"Colision"
25,"Marzo","Jueves",2,"Guatemala","Urbano",5,"Hombre",999,"No Ebrio","Camioneta","Gris",2007,"Colision"
25,"Marzo","Jueves",2,"Guatemala","Urbano",5,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
27,"Marzo","Sabado",2,"Izabal","Rural",99,"Hombre",35,"No Ebrio","Motocicleta","Azul",2007,"Colision"
27,"Marzo","Sabado",2,"Izabal","Rural",99,"Hombre",35,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
31,"Julio","Sabado",2,"Quetzaltenango","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Azul",9999,"Colision"
31,"Julio","Sabado",2,"Quetzaltenango","Rural",99,"Hombre",30,"Ignorado","Motocicleta","Azul",9999,"Colision"
1,"Julio","Jueves",2,"Guatemala","Urbano",17,"Ignorado",999,"Ignorado","Pick-up","Blanco",9999,"Choque"
2,"Agosto","Lunes",2,"Guatemala","Urbano",11,"Hombre",34,"No Ebrio","Motocicleta","Negro",9999,"Choque"
4,"Febrero","Jueves",2,"Huehuetenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Ignorado",9999,"Vuelco"
2,"Agosto","Lunes",2,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Amarillo",9999,"Choque"
1,"Mayo","Sabado",2,"Baja Verapaz","Rural",99,"Hombre",59,"Ebrio","Automovil","Blanco",2007,"Choque"
4,"Septiembre","Sabado",2,"Guatemala","Urbano",24,"Hombre",30,"Ebrio","Motocicleta","Rojo",9999,"Caida"
2,"Mayo","Domingo",2,"Solola","Rural",99,"Hombre",19,"No Ebrio","Pick-up","Negro",9999,"Choque"
5,"Septiembre","Domingo",2,"Escuintla","Rural",99,"Hombre",35,"Ebrio","Camioneta","Negro",9999,"Vuelco"
8,"Octubre","Viernes",2,"Baja Verapaz","Urbano",99,"Hombre",36,"Ebrio","Camioneta","Negro",1995,"Choque"
9,"Noviembre","Martes",2,"Santa Rosa","Rural",99,"Hombre",32,"Ignorado","Automovil","Negro",1988,"Choque"
11,"Noviembre","Jueves",2,"San Marcos","Rural",99,"Hombre",46,"Ignorado","Pick-up","Azul",9999,"Choque"
16,"Junio","Miercoles",2,"Guatemala","Urbano",2,"Hombre",19,"No Ebrio","Motocicleta","Negro",9999,"Caida"
20,"Febrero","Sabado",2,"Guatemala","Rural",99,"Hombre",33,"Ignorado","Pick-up","Ignorado",1995,"Choque"
15,"Septiembre","Miercoles",2,"Solola","Rural",99,"Hombre",26,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
20,"Noviembre","Domingo",2,"Guatemala","Urbano",7,"Mujer",38,"Ebrio","Automovil","Azul",2002,"Choque"
25,"Enero","Lunes",2,"Quiche","Rural",99,"Hombre",24,"Ignorado","Motocicleta","Ignorado",9999,"Caida"
24,"Octubre","Domingo",2,"Sacatepequez","Rural",99,"Hombre",22,"Ebrio","Pick-up","Blanco",9999,"Caida"
21,"Noviembre","Domingo",2,"Alta Verapaz","Urbano",2,"Hombre",28,"Ebrio","Motocicleta","Gris",2004,"Colision"
21,"Agosto","Sabado",2,"Guatemala","Urbano",16,"Hombre",24,"No Ebrio","Automovil","Negro",2000,"Choque"
22,"Mayo","Sabado",2,"Sacatepequez","Rural",99,"Hombre",20,"Ebrio","Automovil","Rojo",1992,"Choque"
22,"Agosto","Domingo",2,"Quetzaltenango","Urbano",3,"Ignorado",999,"Ignorado","Camioneta","Gris",9999,"Choque"
18,"Abril","Domingo",2,"Escuintla","Urbano",1,"Hombre",25,"No Ebrio","Pick-up","Blanco",1995,"Choque"
30,"Octubre","Sabado",2,"Alta Verapaz","Rural",99,"Hombre",32,"Ignorado","Ignorado","Ignorado",9999,"Vuelco"
24,"Julio","Sabado",2,"Escuintla","Rural",99,"Hombre",36,"Ebrio","Motocicleta","Corinto",9999,"Caida"
29,"Mayo","Sabado",2,"Guatemala","Rural",99,"Hombre",45,"Ebrio","Camioneta","Rojo",1990,"Colision"
25,"Marzo","Jueves",2,"Guatemala","Rural",99,"Hombre",18,"Ebrio","Automovil","Gris",1999,"Choque"
25,"Abril","Domingo",2,"Escuintla","Rural",99,"Hombre",28,"No Ebrio","Pick-up","Ignorado",2006,"Choque"
28,"Abril","Miercoles",2,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Camioneta","Anaranjado",9999,"Vuelco"
1,"Marzo","Lunes",3,"Guatemala","Rural",99,"Hombre",29,"Ignorado","Pick-up","Gris",9999,"Colision"
1,"Marzo","Lunes",3,"Guatemala","Rural",99,"Hombre",42,"Ignorado","Motocicleta","Negro",9999,"Colision"
2,"Agosto","Lunes",3,"Guatemala","Urbano",1,"Hombre",44,"No Ebrio","Panel","Blanco",2007,"Colision"
3,"Enero","Domingo",3,"Quetzaltenango","Rural",99,"Ignorado",999,"Ignorado","Automovil","Ignorado",2000,"Colision"
3,"Enero","Domingo",3,"Quetzaltenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Celeste",9999,"Colision"
4,"Julio","Domingo",3,"El Progreso","Rural",99,"Hombre",43,"No Ebrio","Automovil","Blanco",1981,"Colision"
4,"Julio","Domingo",3,"El Progreso","Rural",99,"Hombre",29,"No Ebrio","Pick-up","Corinto",1992,"Colision"
2,"Mayo","Domingo",3,"Guatemala","Urbano",18,"Hombre",46,"Ebrio","Taxi","Blanco",2010,"Colision"
2,"Mayo","Domingo",3,"Guatemala","Urbano",18,"Hombre",63,"No Ebrio","Automovil","Gris",9999,"Colision"
6,"Junio","Domingo",3,"Escuintla","Rural",99,"Hombre",28,"No Ebrio","Camioneta","Verde",9999,"Colision"
3,"Abril","Sabado",3,"Izabal","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
3,"Abril","Sabado",3,"Izabal","Rural",99,"Hombre",62,"No Ebrio","Jeep","Ignorado",9999,"Colision"
11,"Enero","Lunes",3,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
7,"Noviembre","Domingo",3,"Alta Verapaz","Urbano",12,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
7,"Noviembre","Domingo",3,"Alta Verapaz","Urbano",12,"Hombre",37,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
13,"Octubre","Miercoles",3,"Guatemala","Urbano",11,"Hombre",22,"No Ebrio","Automovil","Negro",1996,"Colision"
13,"Octubre","Miercoles",3,"Guatemala","Urbano",11,"Mujer",26,"No Ebrio","Motocicleta","Gris",2010,"Colision"
13,"Octubre","Miercoles",3,"Guatemala","Urbano",11,"Hombre",31,"No Ebrio","Automovil","Azul",9999,"Colision"
12,"Agosto","Jueves",3,"Guatemala","Urbano",9,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
12,"Agosto","Jueves",3,"Guatemala","Urbano",9,"Hombre",44,"Ebrio","Pick-up","Rojo",9999,"Colision"
14,"Mayo","Viernes",3,"Guatemala","Urbano",9,"Hombre",25,"Ignorado","Automovil","Negro",2009,"Colision"
14,"Mayo","Viernes",3,"Guatemala","Urbano",9,"Hombre",18,"Ignorado","Motocicleta","Negro",9999,"Colision"
17,"Octubre","Domingo",3,"Quetzaltenango","Urbano",1,"Hombre",36,"No Ebrio","Motocicleta","Amarillo",9999,"Colision"
17,"Octubre","Domingo",3,"Quetzaltenango","Urbano",1,"Hombre",25,"No Ebrio","Motocicleta","Azul",9999,"Colision"
17,"Octubre","Domingo",3,"Izabal","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Colision"
14,"Marzo","Domingo",3,"Retalhuleu","Rural",99,"Hombre",28,"Ebrio","Pick-up","Azul",1987,"Colision"
14,"Marzo","Domingo",3,"Retalhuleu","Rural",99,"Hombre",27,"Ignorado","Pick-up","Rojo",1996,"Colision"
22,"Octubre","Viernes",3,"San Marcos","Rural",99,"Ignorado",999,"No Ebrio","Camioneta","Azul",9999,"Colision"
22,"Octubre","Viernes",3,"San Marcos","Rural",99,"Hombre",38,"No Ebrio","Microbus","Azul",9999,"Colision"
22,"Junio","Martes",3,"Guatemala","Urbano",3,"Hombre",28,"No Ebrio","Cabezal","Verde",1998,"Colision"
22,"Junio","Martes",3,"Guatemala","Urbano",3,"Hombre",27,"No Ebrio","Automovil","Azul",9999,"Colision"
20,"Noviembre","Domingo",3,"Guatemala","Urbano",10,"Hombre",27,"Ebrio","Automovil","Blanco",1981,"Colision"
20,"Noviembre","Domingo",3,"Guatemala","Urbano",10,"Hombre",26,"No Ebrio","Automovil","Blanco",1987,"Colision"
27,"Febrero","Sabado",3,"Guatemala","Urbano",3,"Ignorado",999,"Ignorado","Automovil","Ignorado",9999,"Colision"
27,"Febrero","Sabado",3,"Guatemala","Urbano",3,"Hombre",29,"Ignorado","Motocicleta","Rojo",9999,"Colision"
21,"Agosto","Sabado",3,"Guatemala","Urbano",1,"Hombre",24,"Ebrio","Automovil","Blanco",2006,"Colision"
21,"Agosto","Sabado",3,"Guatemala","Urbano",1,"Hombre",25,"Ebrio","Automovil","Verde",9999,"Colision"
31,"Enero","Domingo",3,"Guatemala","Rural",99,"Hombre",58,"Ignorado","Automovil","Corinto",9999,"Colision"
31,"Enero","Domingo",3,"Guatemala","Rural",99,"Hombre",30,"Ignorado","Camioneta","Gris",9999,"Colision"
31,"Enero","Domingo",3,"Jutiapa","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Celeste",1991,"Colision"
31,"Enero","Domingo",3,"Jutiapa","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Gris",1994,"Colision"
31,"Enero","Domingo",3,"Jutiapa","Rural",99,"Mujer",26,"Ebrio","Automovil","Gris",2004,"Colision"
23,"Diciembre","Jueves",3,"Guatemala","Urbano",1,"Hombre",39,"No Ebrio","Automovil","Blanco",2000,"Colision"
23,"Diciembre","Jueves",3,"Guatemala","Urbano",1,"Ignorado",999,"Ignorado","Cabezal","Blanco",2001,"Colision"
23,"Diciembre","Jueves",3,"Guatemala","Urbano",1,"Hombre",39,"No Ebrio","Automovil","Blanco",2003,"Colision"
18,"Abril","Domingo",3,"Escuintla","Urbano",1,"Mujer",36,"No Ebrio","Automovil","Verde",1998,"Colision"
18,"Abril","Domingo",3,"Escuintla","Urbano",1,"Hombre",27,"No Ebrio","Motocicleta","Verde",2006,"Colision"
18,"Abril","Domingo",3,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
18,"Abril","Domingo",3,"Alta Verapaz","Rural",99,"Hombre",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
29,"Noviembre","Lunes",3,"Guatemala","Urbano",99,"Hombre",22,"Ignorado","Cabezal","Azul",9999,"Colision"
29,"Noviembre","Lunes",3,"Guatemala","Urbano",99,"Hombre",39,"Ebrio","Automovil","Gris",9999,"Colision"
27,"Septiembre","Lunes",3,"Quetzaltenango","Urbano",1,"Ignorado",999,"Ignorado","Pick-up","Blanco",2004,"Colision"
27,"Septiembre","Lunes",3,"Quetzaltenango","Urbano",1,"Hombre",22,"No Ebrio","Pick-up","Negro",9999,"Colision"
1,"Mayo","Sabado",3,"Suchitepequez","Rural",99,"Hombre",28,"Ebrio","Automovil","Negro",2005,"Choque"
3,"Marzo","Miercoles",3,"Zacapa","Rural",99,"Hombre",46,"Ebrio","Cabezal","Blanco",1993,"Vuelco"
4,"Octubre","Lunes",3,"Guatemala","Rural",99,"Hombre",28,"Ebrio","Cabezal","Negro",9999,"Choque"
2,"Mayo","Domingo",3,"Guatemala","Urbano",5,"Hombre",27,"No Ebrio","Motocicleta","Negro",9999,"Choque"
14,"Febrero","Domingo",3,"Quetzaltenango","Urbano",1,"Hombre",28,"Ebrio","Motocicleta","Blanco",2002,"Caida"
12,"Octubre","Martes",3,"Chimaltenango","Rural",99,"Hombre",34,"No Ebrio","Automovil","Gris",9999,"Choque"
11,"Diciembre","Sabado",3,"Guatemala","Urbano",16,"Ignorado",999,"Ignorado","Camioneta","Verde",9999,"Choque"
14,"Octubre","Jueves",3,"Huehuetenango","Rural",99,"Hombre",999,"Ignorado","Bus extraurbano","Blanco",9999,"Caida"
17,"Enero","Domingo",3,"San Marcos","Rural",99,"Ignorado",999,"Ignorado","Automovil","Gris",2003,"Vuelco"
13,"Julio","Martes",3,"Quetzaltenango","Urbano",99,"Ignorado",999,"Ignorado","Pick-up","Azul",9999,"Choque"
16,"Mayo","Domingo",3,"Escuintla","Rural",99,"Hombre",29,"Ebrio","Motocicleta","Negro",9999,"Choque"
20,"Noviembre","Sabado",3,"Guatemala","Urbano",6,"Hombre",28,"Ignorado","Motocicleta","Azul",9999,"Choque"
11,"Abril","Domingo",3,"San Marcos","Rural",99,"Hombre",43,"Ignorado","Pick-up","Ignorado",9999,"Caida"
27,"Enero","Miercoles",3,"Guatemala","Urbano",4,"Hombre",51,"Ebrio","Automovil","Verde",9999,"Choque"
20,"Marzo","Sabado",3,"Guatemala","Urbano",14,"Hombre",20,"Ignorado","Automovil","Beige",1999,"Choque"
26,"Junio","Sabado",3,"Peten","Rural",99,"Hombre",25,"Ignorado","Motocicleta","Ignorado",9999,"Caida"
20,"Marzo","Sabado",3,"San Marcos","Rural",99,"Hombre",39,"No Ebrio","Microbus","Blanco",2008,"Vuelco"
27,"Octubre","Miercoles",3,"Sacatepequez","Rural",99,"Hombre",22,"Ignorado","Camioneta","Blanco",2005,"Vuelco"
28,"Octubre","Jueves",3,"Guatemala","Urbano",12,"Hombre",22,"Ignorado","Automovil","Gris",9999,"Choque"
22,"Agosto","Domingo",3,"Guatemala","Urbano",9,"Hombre",37,"Ebrio","Automovil","Verde",9999,"Choque"
18,"Abril","Domingo",3,"Alta Verapaz","Rural",99,"Hombre",22,"Ebrio","Motocicleta","Ignorado",9999,"Caida"
21,"Noviembre","Domingo",3,"Escuintla","Rural",99,"Hombre",19,"Ignorado","Automovil","Gris",9999,"Choque"
30,"Mayo","Domingo",3,"Quiche","Rural",99,"Hombre",26,"No Ebrio","Pick-up","Rojo",9999,"Derrumbe, Deslave, Erupción volcanica"
26,"Abril","Lunes",3,"Jalapa","Rural",99,"Hombre",21,"Ebrio","Ignorado","Rojo",2002,"Choque"
1,"Febrero","Lunes",4,"Guatemala","Urbano",1,"Hombre",47,"Ebrio","Camioneta","Cafe",1984,"Colision"
1,"Febrero","Lunes",4,"Guatemala","Urbano",1,"Mujer",37,"Ebrio","Automovil","Rojo",1993,"Colision"
1,"Julio","Jueves",4,"Guatemala","Urbano",1,"Hombre",22,"Ebrio","Automovil","Rojo",1978,"Colision"
1,"Julio","Jueves",4,"Guatemala","Urbano",1,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
3,"Octubre","Domingo",4,"Quetzaltenango","Rural",99,"Hombre",27,"No Ebrio","Automovil","Blanco",9999,"Colision"
3,"Octubre","Domingo",4,"Quetzaltenango","Rural",99,"Hombre",32,"Ebrio","Pick-up","Gris",9999,"Colision"
4,"Septiembre","Sabado",4,"Guatemala","Rural",99,"Hombre",20,"Ebrio","Automovil","Beige",2002,"Colision"
4,"Septiembre","Sabado",4,"Guatemala","Rural",99,"Hombre",19,"Ebrio","Automovil","Azul",2003,"Colision"
2,"Mayo","Domingo",4,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Automovil","Ignorado",9999,"Colision"
5,"Septiembre","Domingo",4,"Guatemala","Urbano",10,"Hombre",26,"Ebrio","Automovil","Gris",9999,"Colision"
5,"Septiembre","Domingo",4,"Guatemala","Urbano",10,"Hombre",26,"No Ebrio","Motocicleta","Gris",9999,"Colision"
5,"Septiembre","Domingo",4,"Izabal","Rural",99,"Hombre",29,"No Ebrio","Camion","Blanco",9999,"Colision"
5,"Septiembre","Domingo",4,"Izabal","Rural",99,"Hombre",999,"No Ebrio","Pick-up","Negro",9999,"Colision"
5,"Septiembre","Domingo",4,"Izabal","Rural",99,"Hombre",30,"No Ebrio","Pick-up","Negro",9999,"Colision"
8,"Diciembre","Miercoles",4,"Guatemala","Urbano",12,"Hombre",43,"Ignorado","Cabezal","Blanco",1995,"Colision"
10,"Diciembre","Viernes",4,"Guatemala","Urbano",5,"Hombre",24,"No Ebrio","Motocicleta","Rojo",1998,"Colision"
10,"Diciembre","Viernes",4,"Guatemala","Urbano",5,"Hombre",27,"Ebrio","Pick-up","Azul",2005,"Colision"
13,"Julio","Martes",4,"Zacapa","Rural",99,"Hombre",29,"No Ebrio","Automovil","Gris",2003,"Colision"
13,"Julio","Martes",4,"Zacapa","Rural",99,"Hombre",57,"No Ebrio","Motocicleta","Blanco",9999,"Colision"
11,"Agosto","Miercoles",4,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Colision"
16,"Noviembre","Martes",4,"Chimaltenango","Rural",99,"Hombre",24,"Ignorado","Pick-up","Blanco",2008,"Colision"
16,"Noviembre","Martes",4,"Chimaltenango","Rural",99,"Hombre",25,"Ignorado","Camion","Ignorado",9999,"Colision"
20,"Febrero","Sabado",4,"Suchitepequez","Rural",99,"Hombre",33,"Ignorado","Pick-up","Negro",1988,"Colision"
20,"Febrero","Sabado",4,"Suchitepequez","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Colision"
15,"Mayo","Sabado",4,"Chiquimula","Rural",99,"Hombre",38,"No Ebrio","Microbus","Rojo",2007,"Colision"
15,"Agosto","Domingo",4,"Guatemala","Urbano",99,"Hombre",25,"Ignorado","Automovil","Amarillo",1989,"Colision"
15,"Agosto","Domingo",4,"Guatemala","Urbano",99,"Mujer",37,"Ignorado","Automovil","Ignorado",2007,"Colision"
21,"Junio","Lunes",4,"Guatemala","Urbano",4,"Hombre",25,"No Ebrio","Pick-up","Rojo",1987,"Colision"
21,"Junio","Lunes",4,"Guatemala","Urbano",4,"Ignorado",999,"Ignorado","Automovil","Blanco",2003,"Colision"
17,"Septiembre","Viernes",4,"Guatemala","Rural",99,"Hombre",23,"No Ebrio","Camion","Blanco",1985,"Colision"
17,"Septiembre","Viernes",4,"Guatemala","Rural",99,"Hombre",29,"No Ebrio","Pick-up","Gris",9999,"Colision"
23,"Enero","Sabado",4,"Izabal","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Blanco",1995,"Colision"
19,"Mayo","Miercoles",4,"Guatemala","Urbano",1,"Hombre",47,"Ebrio","Ignorado","Verde",1998,"Colision"
19,"Mayo","Miercoles",4,"Guatemala","Urbano",1,"Hombre",22,"Ignorado","Ignorado","Beige",9999,"Colision"
18,"Septiembre","Sabado",4,"Guatemala","Urbano",18,"Ignorado",999,"Ignorado","Automovil","Blanco",9999,"Colision"
18,"Septiembre","Sabado",4,"Guatemala","Urbano",18,"Hombre",32,"No Ebrio","Taxi","Blanco",9999,"Colision"
11,"Abril","Domingo",4,"Izabal","Rural",99,"Ignorado",999,"Ignorado","Bus urbano","Blanco",2005,"Colision"
11,"Abril","Domingo",4,"Izabal","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Negro",9999,"Colision"
20,"Marzo","Sabado",4,"Suchitepequez","Rural",99,"Hombre",30,"Ignorado","Motocicleta","Azul",9999,"Colision"
24,"Julio","Sabado",4,"Guatemala","Urbano",6,"Ignorado",999,"Ignorado","Camion","Ignorado",9999,"Colision"
29,"Mayo","Sabado",4,"Sacatepequez","Rural",99,"Hombre",33,"Ebrio","Pick-up","Gris",9999,"Colision"
29,"Mayo","Sabado",4,"Sacatepequez","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Negro",9999,"Colision"
30,"Septiembre","Jueves",4,"Quetzaltenango","Urbano",7,"Ignorado",999,"Ignorado","Automovil","Rojo",2000,"Colision"
29,"Agosto","Domingo",4,"Guatemala","Rural",99,"Hombre",28,"No Ebrio","Pick-up","Azul",1988,"Colision"
29,"Agosto","Domingo",4,"Guatemala","Rural",99,"Hombre",24,"No Ebrio","Pick-up","Gris",1990,"Colision"
28,"Marzo","Domingo",4,"Guatemala","Urbano",7,"Hombre",26,"No Ebrio","Motocicleta","Negro",9999,"Colision"
30,"Julio","Viernes",4,"Izabal","Urbano",99,"Hombre",26,"Ignorado","Automovil","Negro",9999,"Colision"
1,"Noviembre","Lunes",4,"Peten","Rural",99,"Hombre",23,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
4,"Diciembre","Sabado",4,"Guatemala","Urbano",1,"Hombre",20,"Ignorado","Automovil","Blanco",9999,"Colision"
2,"Mayo","Domingo",4,"Guatemala","Rural",99,"Ignorado",999,"Ignorado","Ignorado","Ignorado",9999,"Choque"
13,"Noviembre","Sabado",4,"Guatemala","Urbano",2,"Hombre",28,"Ebrio","Automovil","Negro",1998,"Choque"
8,"Abril","Jueves",4,"Huehuetenango","Rural",99,"Hombre",41,"No Ebrio","Pick-up","Blanco",1991,"Caida"
15,"Septiembre","Miercoles",4,"Escuintla","Rural",99,"Hombre",40,"No Ebrio","Cabezal","Cafe",9999,"Choque"
18,"Diciembre","Sabado",4,"Solola","Rural",99,"Hombre",32,"No Ebrio","Pick-up","Gris",9999,"Vuelco"
