"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_fall_les","edad_fall_les","g_edad","lesio_fall","tipo_vehi","Causa_acc"
2,"Enero","Sabado",16,"Quetzaltenango","Urbano",1,"Mujer",30,"30-34","Lesionados","Microbus","Colision"
24,"Mayo","Lunes",20,"Quetzaltenango","Urbano",10,"Mujer",30,"30-34","Lesionados","Microbus","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Mujer",37,"35-39","Lesionados","Bus urbano","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Hombre",39,"35-39","Lesionados","Bus urbano","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Mujer",42,"40-44","Lesionados","Bus urbano","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Mujer",42,"40-44","Lesionados","Bus urbano","Colision"
14,"Junio","Lunes",19,"Quetzaltenango","Rural",99,"Hombre",31,"30-34","Lesionados","Ignorado","Colision"
14,"Junio","Lunes",19,"Quetzaltenango","Rural",99,"Mujer",32,"30-34","Lesionados","Ignorado","Colision"
1,"Enero","Viernes",6,"Quetzaltenango","Urbano",2,"Hombre",31,"30-34","Lesionados","Automovil","Choque, empotro"
18,"Octubre","Lunes",16,"Quetzaltenango","Urbano",99,"Hombre",34,"30-34","Lesionados","Pick up","Choque, empotro"
24,"Diciembre","Viernes",4,"Quetzaltenango","Rural",99,"Mujer",33,"30-34","Lesionados","Pick up","Choque, empotro"
8,"Marzo","Lunes",19,"Quetzaltenango","Urbano",1,"Hombre",35,"35-39","Lesionados","Motocicleta","Choque, empotro"
8,"Marzo","Lunes",19,"Quetzaltenango","Urbano",1,"Mujer",37,"35-39","Lesionados","Motocicleta","Choque, empotro"
14,"Mayo","Viernes",13,"Quetzaltenango","Urbano",5,"Mujer",31,"30-34","Lesionados","Bus extraurbano","Choque, empotro"
14,"Mayo","Viernes",13,"Quetzaltenango","Urbano",5,"Mujer",39,"35-39","Lesionados","Bus extraurbano","Choque, empotro"
27,"Julio","Martes",21,"Quetzaltenango","Rural",99,"Mujer",35,"35-39","Lesionados","Pick up","vuelco, volco"
21,"Diciembre","Martes",11,"Quetzaltenango","Rural",99,"Hombre",39,"35-39","Lesionados","Pick up","vuelco, volco"
27,"Julio","Martes",21,"Quetzaltenango","Rural",99,"Mujer",39,"35-39","Lesionados","Pick up","vuelco, volco"
21,"Diciembre","Martes",11,"Quetzaltenango","Rural",99,"Hombre",40,"40-44","Fallecidos","Pick up","vuelco, volco"
27,"Julio","Martes",21,"Quetzaltenango","Rural",99,"Hombre",42,"40-44","Lesionados","Pick up","vuelco, volco"
23,"Enero","Sabado",21,"Quetzaltenango","Rural",99,"Hombre",41,"40-44","Lesionados","Microbus","vuelco, volco"
19,"Septiembre","Domingo",22,"Quetzaltenango","Urbano",5,"Mujer",44,"40-44","Fallecidos","Pick up","Caida, encuneto, encunetado, embarrancado"
27,"Septiembre","Lunes",14,"Quetzaltenango","Urbano",18,"Mujer",40,"40-44","Lesionados","Bus urbano","Caida, encuneto, encunetado, embarrancado"
12,"Marzo","Viernes",0,"Quetzaltenango","Urbano",7,"Mujer",47,"45-49","Lesionados","Automovil","Colision"
2,"Marzo","Martes",20,"Quetzaltenango","Rural",99,"Mujer",47,"45-49","Lesionados","Automovil","Colision"
2,"Agosto","Lunes",21,"Quetzaltenango","Rural",99,"Mujer",53,"50-54","Lesionados","Automovil","Colision"
3,"Octubre","Domingo",2,"Quetzaltenango","Rural",99,"Hombre",49,"45-49","Lesionados","Pick up","Colision"
7,"Octubre","Jueves",13,"Quetzaltenango","Urbano",9,"Hombre",49,"45-49","Lesionados","Pick up","Colision"
16,"Febrero","Martes",20,"Quetzaltenango","Rural",99,"Hombre",55,"55 y mas","Lesionados","Pick up","Colision"
4,"Agosto","Miercoles",17,"Quetzaltenango","Rural",99,"Mujer",59,"55 y mas","Lesionados","Pick up","Colision"
16,"Marzo","Martes",17,"Quetzaltenango","Urbano",99,"Mujer",53,"50-54","Fallecidos","Motocicleta","Colision"
2,"Marzo","Martes",8,"Quetzaltenango","Urbano",5,"Hombre",45,"45-49","Lesionados","Microbus","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Hombre",53,"50-54","Lesionados","Bus urbano","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Hombre",56,"55 y mas","Lesionados","Bus urbano","Colision"
29,"Junio","Martes",14,"Quetzaltenango","Rural",99,"Hombre",57,"55 y mas","Lesionados","Bus urbano","Colision"
14,"Mayo","Viernes",13,"Quetzaltenango","Urbano",5,"Mujer",54,"50-54","Lesionados","Bus extraurbano","Choque, empotro"
27,"Julio","Martes",21,"Quetzaltenango","Rural",99,"Mujer",55,"55 y mas","Fallecidos","Pick up","vuelco, volco"
12,"Diciembre","Domingo",10,"Quetzaltenango","Rural",99,"Hombre",45,"45-49","Fallecidos","Camioneta","Caida, encuneto, encunetado, embarrancado"
20,"Diciembre","Lunes",7,"Quetzaltenango","Rural",99,"Mujer",65,"55 y mas","Lesionados","Pick up","Colision"
4,"Agosto","Miercoles",17,"Quetzaltenango","Rural",99,"Mujer",67,"55 y mas","Lesionados","Pick up","Colision"
27,"Julio","Martes",21,"Quetzaltenango","Rural",99,"Mujer",60,"55 y mas","Lesionados","Pick up","vuelco, volco"
27,"Junio","Domingo",5,"Quetzaltenango","Urbano",1,"Mujer",70,"55 y mas","Lesionados","Pick up","Colision"
23,"Enero","Sabado",21,"Suchitepéquez","Urbano",1,"Hombre",3,"Menos 15","Lesionados","Pick up","Colision"
20,"Diciembre","Lunes",16,"Suchitepéquez","Rural",99,"Mujer",1,"Menos 15","Lesionados","Pick up","Colision"
16,"Enero","Sabado",18,"Suchitepéquez","Urbano",99,"Hombre",1,"Menos 15","Lesionados","Motocicleta","Colision"
30,"Agosto","Lunes",11,"Suchitepéquez","Rural",99,"Mujer",1,"Menos 15","Lesionados","Mototaxi","Colision"
20,"Diciembre","Lunes",16,"Suchitepéquez","Rural",99,"Hombre",7,"Menos 15","Lesionados","Pick up","Colision"
24,"Junio","Jueves",7,"Suchitepéquez","Rural",99,"Hombre",13,"Menos 15","Lesionados","Pick up","Colision"
17,"Julio","Sabado",23,"Suchitepéquez","Urbano",1,"Mujer",12,"Menos 15","Lesionados","Motocicleta","Colision"
26,"Julio","Lunes",23,"Suchitepéquez","Rural",99,"Mujer",13,"Menos 15","Lesionados","Motocicleta","Colision"
16,"Enero","Sabado",18,"Suchitepéquez","Urbano",99,"Mujer",14,"Menos 15","Lesionados","Motocicleta","Colision"
14,"Marzo","Domingo",12,"Suchitepéquez","Urbano",2,"Hombre",14,"Menos 15","Lesionados","Microbus","Colision"
31,"Octubre","Domingo",15,"Suchitepéquez","Urbano",1,"Hombre",8,"Menos 15","Lesionados","Motocicleta","Choque, empotro"
11,"Septiembre","Sabado",23,"Suchitepéquez","Rural",99,"Mujer",23,"20-24","Lesionados","Pick up","Colision"
21,"Septiembre","Martes",22,"Suchitepéquez","Urbano",1,"Hombre",28,"25-29","Lesionados","Pick up","Colision"
24,"Junio","Jueves",7,"Suchitepéquez","Rural",99,"Hombre",20,"20-24","Lesionados","Pick up","Colision"
24,"Junio","Jueves",7,"Suchitepéquez","Rural",99,"Mujer",22,"20-24","Lesionados","Pick up","Colision"
9,"Febrero","Martes",2,"Suchitepéquez","Rural",99,"Hombre",23,"20-24","Lesionados","Pick up","Colision"
23,"Marzo","Martes",16,"Suchitepéquez","Urbano",1,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
23,"Marzo","Martes",16,"Suchitepéquez","Urbano",1,"Mujer",17,"15-19","Lesionados","Motocicleta","Colision"
17,"Julio","Sabado",23,"Suchitepéquez","Urbano",1,"Hombre",17,"15-19","Lesionados","Motocicleta","Colision"
29,"Noviembre","Lunes",99,"Suchitepéquez","Urbano",1,"Hombre",20,"20-24","Lesionados","Motocicleta","Colision"
17,"Julio","Sabado",23,"Suchitepéquez","Urbano",1,"Hombre",26,"25-29","Lesionados","Motocicleta","Colision"
17,"Junio","Jueves",14,"Suchitepéquez","Urbano",2,"Mujer",18,"15-19","Lesionados","Motocicleta","Colision"
17,"Junio","Jueves",14,"Suchitepéquez","Urbano",2,"Mujer",23,"20-24","Lesionados","Motocicleta","Colision"
8,"Septiembre","Miercoles",22,"Suchitepéquez","Urbano",99,"Hombre",15,"15-19","Lesionados","Motocicleta","Colision"
26,"Julio","Lunes",23,"Suchitepéquez","Rural",99,"Hombre",16,"15-19","Lesionados","Motocicleta","Colision"
8,"Septiembre","Miercoles",22,"Suchitepéquez","Urbano",99,"Hombre",17,"15-19","Lesionados","Motocicleta","Colision"
26,"Febrero","Viernes",18,"Suchitepéquez","Rural",99,"Mujer",20,"20-24","Lesionados","Motocicleta","Colision"
14,"Febrero","Domingo",14,"Suchitepéquez","Rural",99,"Hombre",25,"25-29","Lesionados","Motocicleta","Colision"
26,"Febrero","Viernes",18,"Suchitepéquez","Rural",99,"Hombre",27,"25-29","Lesionados","Motocicleta","Colision"
26,"Julio","Lunes",23,"Suchitepéquez","Rural",99,"Hombre",29,"25-29","Lesionados","Motocicleta","Colision"
28,"Septiembre","Martes",23,"Suchitepéquez","Urbano",1,"Hombre",20,"20-24","Lesionados","Microbus","Colision"
31,"Mayo","Lunes",11,"Suchitepéquez","Rural",99,"Hombre",25,"25-29","Lesionados","Bus urbano","Colision"
30,"Agosto","Lunes",11,"Suchitepéquez","Rural",99,"Hombre",23,"20-24","Lesionados","Mototaxi","Colision"
30,"Agosto","Lunes",11,"Suchitepéquez","Rural",99,"Mujer",29,"25-29","Lesionados","Mototaxi","Colision"
15,"Septiembre","Miercoles",3,"Suchitepéquez","Urbano",99,"Hombre",23,"20-24","Fallecidos","Automovil","Choque, empotro"
15,"Septiembre","Miercoles",3,"Suchitepéquez","Urbano",99,"Hombre",24,"20-24","Fallecidos","Automovil","Choque, empotro"
3,"Marzo","Miercoles",12,"Suchitepéquez","Rural",99,"Hombre",27,"25-29","Lesionados","Automovil","Choque, empotro"
7,"Abril","Miercoles",23,"Suchitepéquez","Rural",99,"Hombre",20,"20-24","Lesionados","Mototaxi","Choque, empotro"
25,"Diciembre","Sabado",7,"Suchitepéquez","Rural",99,"Hombre",18,"15-19","Lesionados","Pick up","vuelco, volco"
24,"Agosto","Martes",5,"Suchitepéquez","Rural",99,"Hombre",24,"20-24","Lesionados","Pick up","vuelco, volco"
5,"Enero","Martes",15,"Suchitepéquez","Urbano",3,"Hombre",27,"25-29","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
21,"Septiembre","Martes",22,"Suchitepéquez","Urbano",1,"Hombre",42,"40-44","Lesionados","Pick up","Colision"
24,"Junio","Jueves",7,"Suchitepéquez","Rural",99,"Mujer",32,"30-34","Lesionados","Pick up","Colision"
20,"Febrero","Sabado",4,"Suchitepéquez","Rural",99,"Hombre",33,"30-34","Lesionados","Pick up","Colision"
16,"Febrero","Martes",2,"Suchitepéquez","Urbano",99,"Hombre",37,"35-39","Lesionados","Pick up","Colision"
20,"Diciembre","Lunes",16,"Suchitepéquez","Rural",99,"Hombre",37,"35-39","Lesionados","Pick up","Colision"
20,"Diciembre","Lunes",16,"Suchitepéquez","Rural",99,"Mujer",37,"35-39","Lesionados","Pick up","Colision"
16,"Febrero","Martes",2,"Suchitepéquez","Urbano",99,"Mujer",40,"40-44","Lesionados","Pick up","Colision"
14,"Febrero","Domingo",14,"Suchitepéquez","Rural",99,"Hombre",30,"30-34","Lesionados","Motocicleta","Colision"
16,"Enero","Sabado",18,"Suchitepéquez","Urbano",99,"Mujer",32,"30-34","Lesionados","Motocicleta","Colision"
14,"Septiembre","Martes",9,"Suchitepéquez","Rural",99,"Hombre",35,"35-39","Lesionados","Motocicleta","Colision"
28,"Septiembre","Martes",23,"Suchitepéquez","Urbano",1,"Hombre",43,"40-44","Lesionados","Camion","Colision"
24,"Noviembre","Miercoles",17,"Suchitepéquez","Rural",99,"Hombre",32,"30-34","Fallecidos","Camion","Colision"
14,"Marzo","Domingo",12,"Suchitepéquez","Urbano",2,"Mujer",44,"40-44","Lesionados","Microbus","Colision"
3,"Marzo","Miercoles",12,"Suchitepéquez","Rural",99,"Hombre",33,"30-34","Lesionados","Automovil","Choque, empotro"
7,"Abril","Miercoles",23,"Suchitepéquez","Rural",99,"Hombre",34,"30-34","Lesionados","Mototaxi","Choque, empotro"
25,"Diciembre","Sabado",7,"Suchitepéquez","Rural",99,"Hombre",35,"35-39","Lesionados","Pick up","vuelco, volco"
25,"Diciembre","Sabado",7,"Suchitepéquez","Rural",99,"Hombre",44,"40-44","Lesionados","Pick up","vuelco, volco"
11,"Septiembre","Sabado",23,"Suchitepéquez","Rural",99,"Hombre",49,"45-49","Lesionados","Pick up","Colision"
24,"Junio","Jueves",7,"Suchitepéquez","Rural",99,"Mujer",55,"55 y mas","Lesionados","Pick up","Colision"
8,"Agosto","Domingo",18,"Suchitepéquez","Rural",99,"Hombre",56,"55 y mas","Lesionados","Pick up","Colision"
30,"Octubre","Sabado",21,"Suchitepéquez","Rural",99,"Mujer",56,"55 y mas","Lesionados","Mototaxi","Colision"
25,"Diciembre","Sabado",7,"Suchitepéquez","Rural",99,"Hombre",48,"45-49","Lesionados","Pick up","vuelco, volco"
25,"Diciembre","Sabado",7,"Suchitepéquez","Rural",99,"Hombre",50,"50-54","Lesionados","Pick up","vuelco, volco"
9,"Febrero","Martes",2,"Suchitepéquez","Rural",99,"Mujer",68,"55 y mas","Lesionados","Pick up","Colision"
17,"Junio","Jueves",14,"Suchitepéquez","Urbano",2,"Hombre",67,"55 y mas","Lesionados","Bus urbano","Colision"
9,"Febrero","Martes",2,"Suchitepéquez","Rural",99,"Hombre",74,"55 y mas","Lesionados","Pick up","Colision"
7,"Abril","Miercoles",23,"Suchitepéquez","Rural",99,"Hombre",77,"55 y mas","Lesionados","Mototaxi","Choque, empotro"
7,"Febrero","Domingo",12,"Retalhuleu","Rural",99,"Mujer",999,"Ignorado","Lesionados","Microbus","Colision"
3,"Abril","Sabado",18,"Retalhuleu","Rural",99,"Hombre",2,"Menos 15","Lesionados","Motocicleta","Choque, empotro"
10,"Abril","Sabado",9,"Retalhuleu","Urbano",1,"Mujer",10,"Menos 15","Lesionados","Camioneta","Colision"
10,"Abril","Sabado",9,"Retalhuleu","Urbano",1,"Mujer",10,"Menos 15","Lesionados","Camioneta","Colision"
10,"Abril","Sabado",9,"Retalhuleu","Urbano",1,"Mujer",14,"Menos 15","Lesionados","Camioneta","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Hombre",5,"Menos 15","Lesionados","Pick up","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Mujer",7,"Menos 15","Lesionados","Pick up","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Mujer",12,"Menos 15","Lesionados","Pick up","Colision"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Hombre",5,"Menos 15","Lesionados","Pick up","vuelco, volco"
10,"Abril","Sabado",9,"Retalhuleu","Urbano",1,"Mujer",20,"20-24","Lesionados","Camioneta","Colision"
20,"Junio","Domingo",14,"Retalhuleu","Rural",99,"Hombre",22,"20-24","Lesionados","Pick up","Colision"
20,"Junio","Domingo",14,"Retalhuleu","Rural",99,"Hombre",24,"20-24","Lesionados","Pick up","Colision"
29,"Enero","Viernes",18,"Retalhuleu","Urbano",1,"Hombre",18,"15-19","Lesionados","Motocicleta","Colision"
12,"Junio","Sabado",13,"Retalhuleu","Urbano",1,"Mujer",20,"20-24","Lesionados","Motocicleta","Colision"
12,"Junio","Sabado",13,"Retalhuleu","Urbano",1,"Hombre",21,"20-24","Lesionados","Motocicleta","Colision"
29,"Enero","Viernes",18,"Retalhuleu","Urbano",1,"Hombre",21,"20-24","Lesionados","Motocicleta","Colision"
21,"Septiembre","Martes",18,"Retalhuleu","Rural",99,"Hombre",18,"15-19","Lesionados","Motocicleta","Colision"
21,"Febrero","Domingo",0,"Retalhuleu","Rural",99,"Mujer",20,"20-24","Lesionados","Motocicleta","Colision"
11,"Julio","Domingo",22,"Retalhuleu","Rural",99,"Hombre",25,"25-29","Lesionados","Motocicleta","Colision"
11,"Julio","Domingo",22,"Retalhuleu","Rural",99,"Hombre",27,"25-29","Lesionados","Motocicleta","Colision"
8,"Agosto","Domingo",14,"Retalhuleu","Rural",99,"Hombre",28,"25-29","Lesionados","Motocicleta","Colision"
17,"Marzo","Miercoles",7,"Retalhuleu","Rural",99,"Hombre",20,"20-24","Lesionados","Cabezal","Colision"
7,"Agosto","Sabado",12,"Retalhuleu","Urbano",4,"Hombre",27,"25-29","Lesionados","Mototaxi","Colision"
19,"Marzo","Viernes",14,"Retalhuleu","Urbano",99,"Hombre",21,"20-24","Lesionados","Mototaxi","Colision"
3,"Abril","Sabado",18,"Retalhuleu","Rural",99,"Hombre",21,"20-24","Lesionados","Motocicleta","Choque, empotro"
3,"Abril","Sabado",18,"Retalhuleu","Rural",99,"Hombre",22,"20-24","Lesionados","Motocicleta","Choque, empotro"
3,"Abril","Sabado",18,"Retalhuleu","Rural",99,"Hombre",24,"20-24","Lesionados","Motocicleta","Choque, empotro"
31,"Diciembre","Viernes",0,"Retalhuleu","Rural",99,"Hombre",18,"15-19","Lesionados","Camioneta","vuelco, volco"
31,"Diciembre","Viernes",0,"Retalhuleu","Rural",99,"Hombre",20,"20-24","Lesionados","Camioneta","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Hombre",23,"20-24","Lesionados","Pick up","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Mujer",23,"20-24","Lesionados","Pick up","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Hombre",24,"20-24","Lesionados","Pick up","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Mujer",26,"25-29","Lesionados","Pick up","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Mujer",29,"25-29","Lesionados","Pick up","vuelco, volco"
1,"Noviembre","Lunes",11,"Retalhuleu","Rural",99,"Hombre",33,"30-34","Lesionados","Automovil","Colision"
26,"Septiembre","Domingo",8,"Retalhuleu","Rural",99,"Mujer",36,"35-39","Lesionados","Camioneta","Colision"
26,"Septiembre","Domingo",8,"Retalhuleu","Rural",99,"Hombre",36,"35-39","Lesionados","Camioneta","Colision"
26,"Septiembre","Domingo",8,"Retalhuleu","Rural",99,"Hombre",39,"35-39","Lesionados","Pick up","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Mujer",30,"30-34","Lesionados","Pick up","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Mujer",33,"30-34","Lesionados","Pick up","Colision"
19,"Julio","Lunes",12,"Retalhuleu","Urbano",1,"Hombre",32,"30-34","Lesionados","Motocicleta","Colision"
22,"Enero","Viernes",18,"Retalhuleu","Rural",99,"Hombre",31,"30-34","Lesionados","Motocicleta","Colision"
15,"Diciembre","Miercoles",15,"Retalhuleu","Rural",99,"Hombre",32,"30-34","Lesionados","Motocicleta","Colision"
15,"Diciembre","Miercoles",15,"Retalhuleu","Rural",99,"Hombre",32,"30-34","Lesionados","Motocicleta","Colision"
28,"Febrero","Domingo",16,"Retalhuleu","Rural",99,"Hombre",39,"35-39","Lesionados","Motocicleta","Colision"
9,"Septiembre","Jueves",18,"Retalhuleu","Rural",99,"Hombre",43,"40-44","Fallecidos","Motocicleta","Colision"
14,"Abril","Miercoles",8,"Retalhuleu","Rural",99,"Hombre",35,"35-39","Lesionados","Bus urbano","Colision"
29,"Septiembre","Miercoles",0,"Retalhuleu","Urbano",99,"Mujer",41,"40-44","Lesionados","Mototaxi","Colision"
20,"Junio","Domingo",0,"Retalhuleu","Rural",99,"Hombre",32,"30-34","Lesionados","Motocicleta","Choque, empotro"
31,"Diciembre","Viernes",0,"Retalhuleu","Rural",99,"Hombre",35,"35-39","Lesionados","Camioneta","vuelco, volco"
12,"Diciembre","Domingo",5,"Retalhuleu","Rural",99,"Hombre",35,"35-39","Lesionados","Pick up","vuelco, volco"
26,"Septiembre","Domingo",8,"Retalhuleu","Rural",99,"Hombre",50,"50-54","Lesionados","Camioneta","Colision"
5,"Agosto","Jueves",13,"Retalhuleu","Urbano",99,"Hombre",50,"50-54","Lesionados","Motocicleta","Colision"
20,"Enero","Miercoles",16,"Retalhuleu","Rural",99,"Hombre",58,"55 y mas","Lesionados","Motocicleta","Colision"
12,"Mayo","Miercoles",6,"Retalhuleu","Rural",99,"Mujer",53,"50-54","Lesionados","Camioneta","Choque, empotro"
12,"Mayo","Miercoles",6,"Retalhuleu","Rural",99,"Hombre",57,"55 y mas","Lesionados","Camioneta","Choque, empotro"
25,"Julio","Domingo",18,"Retalhuleu","Rural",99,"Hombre",48,"45-49","Lesionados","Pick up","vuelco, volco"
21,"Junio","Lunes",16,"Retalhuleu","Rural",99,"Hombre",54,"50-54","Lesionados","Pick up","vuelco, volco"
19,"Abril","Lunes",19,"Retalhuleu","Rural",99,"Hombre",54,"50-54","Lesionados","Pick up","vuelco, volco"
10,"Septiembre","Viernes",7,"Retalhuleu","Urbano",1,"Hombre",60,"55 y mas","Lesionados","Motocicleta","Colision"
21,"Marzo","Domingo",0,"Retalhuleu","Urbano",99,"Mujer",77,"55 y mas","Lesionados","Pick up","Colision"
6,"Agosto","Viernes",16,"San Marcos","Rural",99,"Hombre",9,"Menos 15","Lesionados","Automovil","Colision"
30,"Junio","Miercoles",17,"San Marcos","Urbano",4,"Hombre",11,"Menos 15","Lesionados","Motocicleta","Colision"
25,"Diciembre","Sabado",16,"San Marcos","Urbano",1,"Hombre",6,"Menos 15","Lesionados","Mototaxi","Colision"
15,"Abril","Jueves",19,"San Marcos","Rural",99,"Hombre",5,"Menos 15","Lesionados","Pick up","Caida, encuneto, encunetado, embarrancado"
23,"Septiembre","Jueves",21,"San Marcos","Rural",99,"Hombre",13,"Menos 15","Lesionados","Motocicleta","Caida, encuneto, encunetado, embarrancado"
22,"Septiembre","Miercoles",14,"San Marcos","Rural",99,"Mujer",21,"20-24","Lesionados","Camioneta","Colision"
22,"Septiembre","Miercoles",14,"San Marcos","Rural",99,"Mujer",26,"25-29","Lesionados","Camioneta","Colision"
25,"Febrero","Jueves",14,"San Marcos","Urbano",2,"Mujer",22,"20-24","Lesionados","Motocicleta","Colision"
25,"Diciembre","Sabado",16,"San Marcos","Urbano",1,"Hombre",16,"15-19","Lesionados","Mototaxi","Colision"
25,"Diciembre","Sabado",16,"San Marcos","Urbano",1,"Hombre",22,"20-24","Lesionados","Mototaxi","Colision"
8,"Agosto","Domingo",16,"San Marcos","Rural",99,"Hombre",21,"20-24","Lesionados","Motocicleta","Choque, empotro"
8,"Agosto","Domingo",16,"San Marcos","Rural",99,"Hombre",23,"20-24","Lesionados","Motocicleta","Choque, empotro"
20,"Marzo","Sabado",18,"San Marcos","Rural",2,"Mujer",16,"15-19","Lesionados","Camion","Choque, empotro"
20,"Marzo","Sabado",18,"San Marcos","Rural",2,"Hombre",19,"15-19","Lesionados","Camion","Choque, empotro"
20,"Marzo","Sabado",18,"San Marcos","Rural",2,"Mujer",20,"20-24","Lesionados","Camion","Choque, empotro"
